customerID,begin_date,end_date,type,paperless_billing,payment_method,monthly_charges,total_charges,gender,senior_citizen,partner,dependents,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn
0301-KOBTQ,6/1/2017,No,Two year,1,Bank transfer (automatic),20.05,614.45,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
0302-JOIVN,5/1/2019,1/1/2020 0:00,Month-to-month,0,Electronic check,101.15,842.9,1,0,1,0,0,Fiber optic,0,1,1,0,1,1,1
0303-UNCIP,9/1/2016,No,One year,0,Mailed check,65,2531.8,0,0,0,0,1,DSL,0,0,1,0,0,1,0
0303-WMMRN,9/1/2019,No,Month-to-month,1,Mailed check,19.25,86.05,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
0305-SQECB,3/1/2019,No,One year,1,Mailed check,36.05,402.6,1,0,0,1,-1,DSL,1,0,0,1,0,0,0
0306-JAELE,6/1/2019,11/1/2019 0:00,Month-to-month,1,Electronic check,96.1,453.4,0,0,0,0,0,Fiber optic,0,0,0,1,1,1,1
0307-BCOPK,10/1/2018,No,One year,0,Mailed check,19.05,326.65,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
0308-GIQJT,3/1/2014,No,One year,0,Bank transfer (automatic),105.75,7382.85,0,1,0,0,1,Fiber optic,0,1,0,1,1,1,0
0308-IVGOK,3/1/2019,No,One year,1,Credit card (automatic),40.4,422.6,1,0,0,0,-1,DSL,0,1,1,1,0,0,0
0310-MVLET,9/1/2014,10/1/2019 0:00,Month-to-month,1,Electronic check,99.15,6010.05,1,0,1,1,1,Fiber optic,0,1,0,0,1,1,1
0310-SUCIN,3/1/2014,No,One year,1,Bank transfer (automatic),84.8,6046.1,1,0,1,0,0,DSL,1,1,1,1,1,1,0
0310-VQXAM,5/1/2019,No,Month-to-month,0,Mailed check,19.85,178.8,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
0311-QYWSS,8/1/2019,No,Month-to-month,1,Electronic check,49.45,314.6,1,0,0,0,0,DSL,1,0,0,0,0,0,0
0311-UNPFF,11/1/2017,1/1/2020 0:00,Month-to-month,1,Bank transfer (automatic),88.8,2274.35,1,0,0,0,0,Fiber optic,0,0,0,0,1,1,1
0314-TKOSI,8/1/2019,No,Month-to-month,0,Mailed check,55.15,322.9,1,0,0,0,0,DSL,1,1,0,0,0,0,0
0315-LVCRK,3/1/2019,No,Month-to-month,0,Electronic check,84.8,888.75,0,0,0,0,0,Fiber optic,0,0,1,0,0,1,0
0318-QUUOB,9/1/2019,10/1/2019 0:00,Month-to-month,1,Electronic check,80.55,80.55,0,0,1,0,0,Fiber optic,0,0,0,0,1,0,1
0318-ZOPWS,1/1/2016,No,Two year,1,Bank transfer (automatic),20.15,973.35,1,0,1,0,0,No,-1,-1,-1,-1,-1,-1,0
0319-QZTCO,11/1/2019,No,Month-to-month,1,Credit card (automatic),58.7,168.6,1,0,1,1,0,DSL,0,1,0,0,1,0,0
0320-DWVTU,9/1/2015,No,Two year,0,Mailed check,99.5,5424.25,1,0,0,0,0,Fiber optic,1,1,1,1,0,1,0
0320-JDNQG,12/1/2017,11/1/2019 0:00,Month-to-month,1,Electronic check,99.85,2331.3,0,0,1,1,0,Fiber optic,1,0,0,1,1,1,1
0322-CHQRU,9/1/2019,11/1/2019 0:00,Month-to-month,0,Electronic check,45.35,89.5,0,0,0,0,0,DSL,0,0,0,0,0,0,1
0322-YINQP,9/1/2019,10/1/2019 0:00,Month-to-month,1,Mailed check,48.55,48.55,0,0,0,0,0,DSL,1,0,0,0,0,0,1
0323-XWWTN,11/1/2019,No,Two year,1,Mailed check,26.4,121.25,0,0,0,1,1,No,-1,-1,-1,-1,-1,-1,0
0324-BRPCJ,5/1/2014,1/1/2020 0:00,Month-to-month,1,Electronic check,100.2,6851.65,1,1,1,0,1,Fiber optic,0,1,0,0,1,1,1
0325-XBFAC,5/1/2019,1/1/2020 0:00,Month-to-month,1,Electronic check,94.7,740.3,0,0,0,0,0,Fiber optic,0,0,1,0,1,1,1
0326-VDYXE,4/1/2014,No,One year,1,Electronic check,97.65,6982.5,1,0,1,0,1,Fiber optic,0,0,1,0,1,1,0
0327-WFZSY,11/1/2016,No,One year,0,Electronic check,100,3835.55,0,0,1,1,1,Fiber optic,0,0,1,0,1,1,0
0328-GRPMV,12/1/2019,1/1/2020 0:00,Month-to-month,1,Electronic check,70.1,70.1,1,0,0,0,0,Fiber optic,0,0,0,0,0,0,1
0329-GTIAJ,7/1/2019,10/1/2019 0:00,Month-to-month,1,Electronic check,97.9,315.3,1,0,0,0,0,Fiber optic,0,1,0,1,1,1,1
0330-BGYZE,2/1/2015,No,One year,0,Bank transfer (automatic),102.5,6157.6,0,0,1,0,1,Fiber optic,0,1,1,0,1,1,0
0330-IVZHA,7/1/2019,12/1/2019 0:00,Month-to-month,0,Electronic check,69.95,330.15,1,0,1,0,0,Fiber optic,0,0,0,0,0,0,1
0334-GDDSO,10/1/2019,1/1/2020 0:00,Month-to-month,1,Electronic check,81.35,233.7,0,1,0,0,1,Fiber optic,0,1,0,0,0,0,1
0334-ZFJSR,7/1/2015,No,One year,1,Credit card (automatic),66.05,3462.1,1,0,1,0,1,DSL,1,1,0,1,0,0,0
0336-KXKFK,2/1/2014,No,Two year,1,Credit card (automatic),61.2,4390.25,0,0,0,0,-1,DSL,1,0,1,1,1,1,0
0336-PIKEI,2/1/2014,No,Two year,0,Bank transfer (automatic),74.4,5360.75,0,1,1,0,0,DSL,1,1,1,1,1,0,0
0337-CNPZE,6/1/2016,11/1/2019 0:00,Month-to-month,1,Electronic check,106.3,4443.45,1,0,0,0,1,Fiber optic,0,1,1,0,1,1,1
0343-QLUZP,2/1/2015,No,Two year,0,Bank transfer (automatic),39.6,2424.5,0,0,0,0,-1,DSL,1,1,1,0,0,0,0
0345-HKJVM,6/1/2019,12/1/2019 0:00,Month-to-month,0,Electronic check,89.3,577.6,1,0,0,0,0,Fiber optic,0,0,0,0,1,1,1
0345-XMMUG,4/1/2016,No,Two year,1,Credit card (automatic),108.9,4854.3,1,0,1,0,1,Fiber optic,0,1,1,1,1,1,0
0347-UBKUZ,11/1/2018,No,Month-to-month,0,Mailed check,19.9,320.45,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
0348-SDKOL,2/1/2015,12/1/2019 0:00,Month-to-month,1,Credit card (automatic),102.1,5885.4,1,0,1,0,1,Fiber optic,0,0,1,1,1,1,1
0354-VXMJC,3/1/2018,No,Two year,0,Credit card (automatic),19.6,426.65,0,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
0354-WYROK,4/1/2017,11/1/2019 0:00,Month-to-month,1,Electronic check,98.9,2911.3,1,1,1,1,0,Fiber optic,0,0,1,1,1,1,1
0356-ERHVT,3/1/2019,No,Month-to-month,1,Bank transfer (automatic),45.9,521.9,0,0,1,0,0,DSL,0,0,0,0,0,0,0
0356-OBMAC,6/1/2015,No,Two year,1,Bank transfer (automatic),99.9,5706.3,1,1,0,0,1,Fiber optic,0,1,1,1,1,0,0
0357-NVCRI,1/1/2018,No,Month-to-month,0,Credit card (automatic),20.05,471.7,1,0,0,1,0,No,-1,-1,-1,-1,-1,-1,0
0361-HJRDX,6/1/2014,No,Two year,0,Credit card (automatic),64.35,4539.6,1,0,0,0,-1,DSL,1,1,1,1,1,1,0
0362-RAOQO,10/1/2016,No,Two year,0,Credit card (automatic),19.65,830.25,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
0362-ZBZWJ,1/1/2017,1/1/2020 0:00,Month-to-month,1,Electronic check,84.9,3067.2,0,0,0,0,1,Fiber optic,0,0,0,0,0,1,1
0363-QJVFX,4/1/2017,12/1/2019 0:00,Month-to-month,1,Credit card (automatic),108.15,3432.9,0,0,0,0,1,Fiber optic,1,1,0,1,1,1,1
0363-SVHYR,3/1/2014,No,Two year,0,Bank transfer (automatic),86.85,6263.8,0,0,1,1,1,DSL,1,1,1,1,1,1,0
0365-BZUWY,9/1/2018,No,Month-to-month,1,Electronic check,102.55,1742.5,0,0,1,0,1,Fiber optic,0,1,1,0,1,1,0
0365-GXEZS,8/1/2018,No,Month-to-month,0,Electronic check,78.2,1468.75,0,0,1,0,0,Fiber optic,0,0,1,1,0,0,0
0365-TRTPY,1/1/2017,No,Month-to-month,0,Bank transfer (automatic),91.2,3382.3,1,0,0,0,1,Fiber optic,1,1,1,0,0,0,0
0366-NQSHS,12/1/2019,No,Month-to-month,0,Mailed check,19.35,46.35,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
0369-ZGOVK,10/1/2017,No,One year,1,Bank transfer (automatic),70.4,1992.2,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,0
0373-AIVNJ,5/1/2019,No,One year,0,Mailed check,39.55,373,0,0,0,0,-1,DSL,1,1,1,0,0,0,0
0374-AACSZ,1/1/2020,No,Month-to-month,0,Electronic check,50.15,50.15,1,0,0,0,0,DSL,1,0,0,0,0,0,0
0374-FIUCA,9/1/2014,No,Two year,1,Credit card (automatic),20.4,1414.45,0,0,1,0,0,No,-1,-1,-1,-1,-1,-1,0
0374-IOEGQ,11/1/2019,No,Month-to-month,0,Electronic check,44.6,122.7,1,0,0,0,0,DSL,0,0,0,0,0,0,0
0375-HVGXO,11/1/2019,12/1/2019 0:00,Month-to-month,1,Electronic check,34.7,34.7,1,0,0,0,-1,DSL,0,0,0,0,1,0,1
0376-OIWME,2/1/2017,No,Month-to-month,1,Electronic check,93.6,3366.05,0,0,1,0,0,Fiber optic,1,0,0,0,1,1,0
0376-YMCJC,1/1/2018,12/1/2019 0:00,Month-to-month,1,Electronic check,90.6,1943.2,0,0,0,0,1,Fiber optic,0,0,0,1,1,0,1
0377-JBKKT,4/1/2018,No,Month-to-month,1,Mailed check,57.95,1271.8,0,0,1,1,0,DSL,1,1,0,1,0,0,0
0378-CJKPV,2/1/2014,No,Two year,0,Credit card (automatic),112.1,7965.95,1,0,1,0,1,Fiber optic,1,1,1,1,1,1,0
0378-NHQXU,6/1/2018,11/1/2019 0:00,Month-to-month,0,Electronic check,88.25,1460.65,1,0,1,1,1,Fiber optic,0,0,1,0,1,0,1
0378-TOVMS,10/1/2019,1/1/2020 0:00,Month-to-month,0,Electronic check,85.8,272.2,1,0,0,0,0,Fiber optic,0,0,0,1,0,1,1
0378-XSZPU,3/1/2015,1/1/2020 0:00,One year,0,Credit card (automatic),60.3,3563.8,0,0,1,0,0,DSL,1,1,1,0,0,0,1
0379-DJQHR,7/1/2014,No,Two year,0,Credit card (automatic),81.35,5398.6,0,0,1,1,0,DSL,1,1,1,0,1,1,0
0380-NEAVX,4/1/2017,No,One year,1,Electronic check,99.85,3343.15,0,1,0,0,0,Fiber optic,0,1,1,0,1,1,0
0380-ZCSBI,4/1/2019,No,Month-to-month,0,Credit card (automatic),20,198.7,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
0383-CLDDA,5/1/2014,No,Two year,1,Credit card (automatic),85.35,5897.4,1,0,0,0,1,DSL,1,0,1,1,1,1,0
0384-LPITE,10/1/2016,No,One year,0,Credit card (automatic),62.05,2511.55,0,0,0,0,-1,DSL,1,1,1,0,1,1,0
0384-RVBPI,6/1/2018,No,Month-to-month,0,Credit card (automatic),64.4,1398.6,0,0,0,0,0,DSL,1,0,1,0,0,1,0
0386-CWRGM,4/1/2016,No,Two year,0,Mailed check,19.4,967.85,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
0388-EOPEX,10/1/2019,12/1/2019 0:00,Month-to-month,1,Electronic check,74.4,139.4,1,0,1,0,0,Fiber optic,1,0,0,0,0,0,1
0390-DCFDQ,10/1/2019,11/1/2019 0:00,Month-to-month,1,Mailed check,70.45,70.45,1,1,1,0,0,Fiber optic,0,0,0,0,0,0,1
0392-BZIUW,2/1/2014,No,Two year,1,Credit card (automatic),105,7589.8,1,0,1,0,1,Fiber optic,1,0,1,0,1,1,0
0394-YONDK,4/1/2014,No,Two year,0,Credit card (automatic),25.15,1790.15,0,0,1,1,1,No,-1,-1,-1,-1,-1,-1,0
0396-HUJBP,12/1/2019,No,Month-to-month,0,Mailed check,19.3,44.4,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
0396-UKGAI,3/1/2018,No,Month-to-month,1,Bank transfer (automatic),55.3,1284.2,0,0,0,1,0,DSL,0,1,0,1,0,0,0
0396-YCHWO,2/1/2017,No,Month-to-month,1,Electronic check,95.4,3474.2,0,0,1,0,1,Fiber optic,0,0,0,0,1,1,0
0397-GZBBC,12/1/2014,11/1/2019 0:00,Month-to-month,1,Bank transfer (automatic),93.85,5574.75,0,1,1,0,1,Fiber optic,0,0,0,0,1,1,1
0397-ZXWQF,7/1/2014,No,Two year,0,Bank transfer (automatic),20.5,1430.95,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
0401-WDBXM,2/1/2014,No,Two year,1,Bank transfer (automatic),105.55,7542.25,0,0,1,1,1,Fiber optic,1,0,1,0,1,1,0
0402-CQAJN,10/1/2016,11/1/2019 0:00,Month-to-month,1,Bank transfer (automatic),101.9,3545.35,1,0,0,0,1,Fiber optic,0,1,1,0,1,1,1
0402-OAMEN,2/1/2014,No,Two year,0,Bank transfer (automatic),24.45,1709.1,1,0,1,1,1,No,-1,-1,-1,-1,-1,-1,0
0404-AHASP,2/1/2014,No,Two year,0,Credit card (automatic),19.7,1421.9,0,0,1,0,0,No,-1,-1,-1,-1,-1,-1,0
0404-SWRVG,9/1/2019,12/1/2019 0:00,Month-to-month,1,Electronic check,74.4,229.55,0,0,0,0,1,Fiber optic,0,0,0,0,0,0,1
0406-BPDVR,6/1/2015,12/1/2019 0:00,One year,1,Credit card (automatic),101.5,5373.1,1,1,1,0,1,Fiber optic,0,1,0,0,1,1,1
0407-BDJKB,12/1/2014,12/1/2019 0:00,Month-to-month,1,Electronic check,95.75,5742.9,0,0,1,0,1,Fiber optic,0,1,1,0,1,0,1
0409-WTMPL,4/1/2015,No,One year,1,Credit card (automatic),110.65,6526.65,1,0,1,0,1,Fiber optic,1,1,1,0,1,1,0
0410-IPFTY,7/1/2017,No,Month-to-month,1,Bank transfer (automatic),83.85,2674.15,1,0,1,0,0,Fiber optic,0,1,0,0,0,1,0
0411-EZJZE,11/1/2019,No,Month-to-month,1,Electronic check,60.25,170.5,1,0,0,0,1,DSL,0,0,0,0,1,0,0
0412-UCCNP,7/1/2015,No,Two year,1,Electronic check,59.2,3175.85,0,0,0,0,0,DSL,1,0,1,1,0,0,0
0415-MOSGF,9/1/2019,10/1/2019 0:00,Month-to-month,0,Mailed check,44.4,44.4,1,0,0,0,0,DSL,0,0,0,0,0,0,1
0419-YAAPX,1/1/2016,No,Month-to-month,1,Credit card (automatic),85.3,4297.95,0,0,1,0,0,Fiber optic,0,1,0,0,1,0,0
0420-BWTPW,2/1/2019,10/1/2019 0:00,Month-to-month,0,Mailed check,25.5,215.2,0,0,0,1,-1,DSL,0,0,0,0,0,0,1
0420-HLGXF,11/1/2016,No,Month-to-month,1,Electronic check,99.75,4036,1,1,0,0,1,Fiber optic,0,0,1,0,1,1,0
0420-TXVSG,8/1/2014,No,Two year,1,Credit card (automatic),66.1,4428.45,0,0,1,0,1,DSL,1,1,1,0,0,0,0
0422-OHQHQ,11/1/2018,No,One year,0,Mailed check,20.55,295.95,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
0422-UXFAP,11/1/2015,No,One year,1,Electronic check,98.85,4947.55,1,0,1,0,1,Fiber optic,0,0,1,0,1,1,0
0423-UDIJQ,5/1/2019,No,Month-to-month,0,Mailed check,49.2,447.9,0,1,0,0,0,DSL,0,0,0,1,0,0,0
0426-TIRNE,11/1/2019,12/1/2019 0:00,Month-to-month,0,Mailed check,20.9,20.9,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,1
0428-AXXLJ,1/1/2018,No,One year,1,Bank transfer (automatic),19.5,516.3,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
0428-IKYCP,4/1/2018,No,Month-to-month,1,Bank transfer (automatic),87,1850.65,0,0,1,0,0,Fiber optic,0,0,1,0,1,0,0
0430-IHCDJ,11/1/2018,No,Month-to-month,1,Electronic check,49,749.25,0,0,0,0,1,DSL,0,0,0,0,0,0,0
0431-APWVY,6/1/2017,10/1/2019 0:00,One year,1,Bank transfer (automatic),90.1,2598.95,1,0,1,1,0,Fiber optic,0,0,0,0,1,1,1
0432-CAJZV,11/1/2019,No,Month-to-month,0,Mailed check,90.7,237.65,0,0,0,0,0,Fiber optic,0,0,0,0,1,1,0
0434-CSFON,3/1/2016,No,Month-to-month,1,Electronic check,100.5,4707.1,1,0,1,0,1,Fiber optic,0,0,1,0,1,1,0
0436-TWFFZ,7/1/2014,No,Two year,1,Mailed check,85.25,5714.2,1,0,0,0,1,DSL,1,0,1,1,1,1,0
0439-IFYUN,8/1/2018,No,Month-to-month,1,Electronic check,74.7,1294.6,1,1,0,0,0,Fiber optic,0,1,0,0,0,0,0
0440-EKDCF,12/1/2014,No,Two year,1,Credit card (automatic),60.15,3753.2,0,0,1,0,0,DSL,0,1,1,1,0,0,0
0440-MOGPM,9/1/2016,No,One year,1,Electronic check,80.55,3263.9,1,0,0,0,1,DSL,0,1,1,0,1,1,0
0440-QEXBZ,6/1/2016,No,Month-to-month,1,Mailed check,50.15,2139.1,1,0,0,0,1,DSL,0,0,0,0,0,0,0
0440-UEDAI,9/1/2015,No,One year,1,Credit card (automatic),94.45,5042.75,1,0,0,0,0,Fiber optic,0,1,1,1,0,1,0
0442-TDYUO,2/1/2016,No,Two year,1,Mailed check,20.05,1036,0,0,1,0,0,No,-1,-1,-1,-1,-1,-1,0
0442-ZXKVS,8/1/2015,No,One year,1,Bank transfer (automatic),115.6,6431.05,1,1,1,0,1,Fiber optic,1,1,1,1,1,1,0
0447-BEMNG,11/1/2015,11/1/2019 0:00,Month-to-month,1,Bank transfer (automatic),45.3,2145,1,0,1,0,-1,DSL,1,0,1,0,0,1,1
0447-RXSGD,2/1/2018,No,Month-to-month,1,Bank transfer (automatic),99.65,2404.85,0,0,0,0,1,Fiber optic,0,1,0,0,1,1,0
0454-OKRCT,5/1/2017,No,Two year,0,Bank transfer (automatic),80.6,2651.1,0,0,0,0,0,Fiber optic,0,1,0,1,0,0,0
0455-ENTCR,8/1/2014,No,Two year,0,Electronic check,85.25,5538.35,0,0,1,0,1,DSL,1,1,0,1,1,1,0
0455-XFASS,11/1/2019,No,Month-to-month,1,Electronic check,69.55,200.2,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,0
0458-HEUZG,1/1/2019,No,Two year,0,Mailed check,35.4,450.4,1,0,0,0,-1,DSL,0,0,1,1,0,0,0
0459-SPZHJ,11/1/2014,No,Two year,0,Credit card (automatic),83.5,5435,0,0,1,1,1,DSL,1,1,1,0,1,1,0
0461-CVKMU,11/1/2017,10/1/2019 0:00,Month-to-month,0,Electronic check,83.8,1900.25,1,0,1,1,0,Fiber optic,0,1,1,1,0,0,1
0463-TXOAK,10/1/2015,No,Two year,0,Credit card (automatic),25.6,1334.5,0,0,0,1,1,No,-1,-1,-1,-1,-1,-1,0
0463-WZZKO,11/1/2019,No,Month-to-month,1,Credit card (automatic),20.75,67.1,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
0463-ZSDNT,4/1/2019,No,Month-to-month,1,Bank transfer (automatic),56.75,503.25,0,0,0,0,0,DSL,0,0,0,0,0,1,0
0464-WJTKO,2/1/2014,No,Two year,0,Bank transfer (automatic),20.1,1460.85,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
0468-YRPXN,9/1/2017,No,Month-to-month,1,Credit card (automatic),98.8,2807.1,0,0,0,0,0,Fiber optic,0,0,1,1,1,1,0
0471-ARVMX,12/1/2014,No,One year,1,Electronic check,104.85,6312.9,1,1,1,0,1,Fiber optic,1,0,1,0,1,1,0
0471-LVHGK,8/1/2016,1/1/2020 0:00,One year,1,Electronic check,73,3001.2,0,0,1,0,1,DSL,0,0,1,0,1,1,1
0475-RIJEP,6/1/2016,1/1/2020 0:00,Month-to-month,1,Electronic check,77.85,3365.85,0,0,0,0,1,Fiber optic,0,1,0,0,0,0,1
0479-HMSWA,12/1/2017,No,Two year,1,Electronic check,105.45,2715.3,1,0,0,1,0,Fiber optic,0,1,1,1,1,1,0
0480-BIXDE,7/1/2018,No,Month-to-month,1,Electronic check,96.8,1743.05,1,0,1,0,0,Fiber optic,0,0,1,0,1,1,0
0480-KYJVA,2/1/2014,No,Two year,0,Credit card (automatic),24.25,1784.5,1,0,1,1,1,No,-1,-1,-1,-1,-1,-1,0
0481-SUMCB,5/1/2016,No,One year,1,Bank transfer (automatic),102.15,4735.35,1,1,0,0,1,Fiber optic,0,0,1,0,1,1,0
0484-FFVBJ,6/1/2017,No,One year,1,Bank transfer (automatic),64.85,2010.95,0,0,0,0,0,DSL,0,0,0,0,1,1,0
0484-JPBRU,9/1/2016,No,Month-to-month,1,Bank transfer (automatic),25.25,996.45,0,0,0,0,1,No,-1,-1,-1,-1,-1,-1,0
0485-ZBSLN,9/1/2014,No,Two year,0,Credit card (automatic),24.75,1715.1,0,0,1,1,1,No,-1,-1,-1,-1,-1,-1,0
0486-HECZI,5/1/2015,12/1/2019 0:00,Month-to-month,1,Electronic check,96.75,5238.9,0,0,1,0,1,Fiber optic,1,1,0,0,1,0,1
0486-LGCCH,3/1/2019,No,Two year,0,Mailed check,19.65,225.75,0,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
0487-CRLZF,1/1/2016,No,Two year,1,Bank transfer (automatic),74.45,3721.9,1,0,0,0,0,DSL,0,0,1,1,1,1,0
0487-RPVUM,1/1/2015,No,Month-to-month,0,Bank transfer (automatic),99.4,5943.65,0,0,1,0,1,Fiber optic,1,0,1,1,1,0,0
0487-VVUVK,1/1/2018,No,Month-to-month,1,Mailed check,19.15,477.6,0,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
0488-GSLFR,10/1/2019,11/1/2019 0:00,Month-to-month,1,Electronic check,69.5,69.5,1,0,0,0,0,Fiber optic,0,0,0,0,0,0,1
0489-WMEMG,3/1/2018,No,One year,1,Electronic check,49.45,1119.35,1,0,0,1,0,DSL,0,0,0,1,0,0,0
0491-KAPQG,5/1/2018,No,Month-to-month,1,Electronic check,73.7,1558.7,0,0,0,0,1,Fiber optic,0,0,0,0,0,0,0
0495-RVCBF,10/1/2019,11/1/2019 0:00,Month-to-month,1,Electronic check,79.7,79.7,1,0,0,0,0,Fiber optic,0,0,0,0,0,1,1
0495-ZBNGW,5/1/2019,10/1/2019 0:00,Month-to-month,1,Bank transfer (automatic),79.9,343.95,0,1,1,0,1,Fiber optic,0,0,1,0,0,0,1
0496-AHOOK,2/1/2018,No,One year,0,Bank transfer (automatic),74.4,1712.9,0,0,1,0,0,DSL,1,0,0,1,1,1,0
0504-HHAPI,10/1/2017,1/1/2020 0:00,Month-to-month,0,Credit card (automatic),88.3,2467.75,1,1,0,0,1,Fiber optic,0,0,1,0,0,1,1
0505-SPOOW,4/1/2014,No,Two year,0,Bank transfer (automatic),19.8,1397.65,1,0,1,0,0,No,-1,-1,-1,-1,-1,-1,0
0506-LVNGN,6/1/2019,11/1/2019 0:00,Month-to-month,1,Credit card (automatic),75.55,349.65,1,1,0,0,0,Fiber optic,0,0,1,0,0,0,1
0506-YLVKJ,4/1/2016,No,Two year,1,Mailed check,20.2,917.45,0,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
0508-OOLTO,12/1/2019,No,Month-to-month,1,Electronic check,71.65,135.75,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,0
0508-SQWPL,5/1/2015,No,Two year,1,Bank transfer (automatic),20.1,1087.7,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
0511-JTEOY,11/1/2019,12/1/2019 0:00,Month-to-month,0,Mailed check,71.1,71.1,1,0,0,0,0,Fiber optic,0,0,0,0,0,0,1
0512-FLFDW,2/1/2015,No,One year,1,Credit card (automatic),100.5,6029,1,1,1,0,1,Fiber optic,0,0,1,0,1,1,0
0513-RBGPE,1/1/2017,No,Two year,1,Credit card (automatic),62.8,2278.75,0,0,1,1,1,DSL,1,0,1,1,0,0,0
0515-YPMCW,11/1/2019,12/1/2019 0:00,Month-to-month,1,Mailed check,70.45,70.45,0,0,0,1,0,Fiber optic,0,0,0,0,0,0,1
0516-OOHAR,10/1/2017,No,One year,0,Bank transfer (automatic),100.35,2799,0,0,1,1,0,Fiber optic,0,1,1,0,1,1,0
0516-QREYC,2/1/2018,No,Month-to-month,1,Mailed check,20.3,459.95,1,1,0,0,0,No,-1,-1,-1,-1,-1,-1,0
0516-UXRMT,12/1/2014,No,One year,1,Electronic check,92.05,5755.8,1,0,0,0,1,Fiber optic,1,1,1,0,0,0,0
0516-VRYBW,7/1/2018,1/1/2020 0:00,One year,0,Bank transfer (automatic),20.15,390.85,1,0,0,1,0,No,-1,-1,-1,-1,-1,-1,1
0516-WJVXC,8/1/2019,1/1/2020 0:00,Month-to-month,0,Electronic check,54.2,308.25,1,0,0,0,0,DSL,1,0,0,1,0,0,1
0519-DRGTI,6/1/2018,No,Month-to-month,0,Mailed check,20.35,442.6,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
0519-XUZJU,10/1/2019,11/1/2019 0:00,Month-to-month,0,Mailed check,70.75,70.75,1,0,0,0,0,Fiber optic,0,0,0,0,0,0,1
0520-FDVVT,12/1/2016,11/1/2019 0:00,One year,1,Bank transfer (automatic),102.35,3626.1,0,0,0,0,0,Fiber optic,0,1,1,0,1,1,1
0523-VNGTF,10/1/2015,No,Month-to-month,1,Electronic check,50.5,2566.3,1,1,0,0,-1,DSL,0,1,1,1,1,0,0
0524-IAVZO,5/1/2017,11/1/2019 0:00,Month-to-month,1,Electronic check,85,2624.25,1,0,1,0,1,Fiber optic,0,0,0,0,0,1,1
0526-SXDJP,2/1/2014,No,Two year,0,Bank transfer (automatic),42.1,2962,0,0,1,0,-1,DSL,1,1,1,0,0,0,0
0529-ONKER,10/1/2018,1/1/2020 0:00,Month-to-month,0,Electronic check,75.65,1146.65,0,1,0,0,1,Fiber optic,0,0,0,0,0,0,1
0530-IJVDB,4/1/2014,No,Two year,1,Electronic check,114.6,7882.5,0,0,0,1,1,Fiber optic,1,1,1,1,1,1,0
0531-XBKMM,8/1/2014,No,Two year,0,Bank transfer (automatic),65.7,4378.9,0,0,0,1,1,DSL,1,1,0,1,0,0,0
0531-ZZJWQ,7/1/2015,No,Month-to-month,1,Electronic check,74,4052.4,0,1,1,0,1,Fiber optic,0,0,0,0,0,0,0
0533-BNWKF,5/1/2015,12/1/2019 0:00,Month-to-month,1,Electronic check,85.45,4874.7,1,1,1,0,1,Fiber optic,0,1,1,0,0,0,1
0533-UCAAU,5/1/2015,No,One year,1,Credit card (automatic),71.1,4140.1,0,1,1,0,1,DSL,0,1,1,0,1,0,0
0536-ACXIP,2/1/2014,No,Two year,1,Electronic check,109.55,8165.1,1,0,1,0,1,Fiber optic,1,1,1,0,1,1,0
0536-BGFMZ,10/1/2017,No,Month-to-month,0,Mailed check,20.5,563.05,1,0,1,0,0,No,-1,-1,-1,-1,-1,-1,0
0536-ESJEP,8/1/2015,No,Two year,1,Bank transfer (automatic),74.55,4191.45,0,0,1,0,0,DSL,1,1,0,0,1,1,0
0537-QYZZN,2/1/2018,No,Month-to-month,1,Electronic check,79.85,1857.75,0,1,1,1,1,Fiber optic,1,0,0,0,0,0,0
0541-FITGH,12/1/2019,No,Month-to-month,1,Mailed check,62.15,113.1,1,0,1,0,0,DSL,1,0,0,0,0,1,0
